Grassland_medium,Grassland_high,Grassland_low,Crop,Forest_Deciduous,Forest_Mixed,Forest_Coniferous,Forest_even_aged,Forest_uneven_aged,scenario_no
0,3,1,0,1,9,1,0,0,2697
1,0,3,0,1,9,1,0,0,2698
0,1,3,0,1,9,1,0,0,2699
3,0,0,1,1,9,1,0,0,2700
0,3,0,1,1,9,1,0,0,2701
1,1,1,1,1,9,1,0,0,2702
0,0,3,1,1,9,1,0,0,2703
1,0,0,3,1,9,1,0,0,2704
0,1,0,3,1,9,1,0,0,2705
0,0,1,3,1,9,1,0,0,2706
1,1,0,0,3,9,1,0,0,2707
1,0,1,0,3,9,1,0,0,2708
0,1,1,0,3,9,1,0,0,2709
1,0,0,1,3,9,1,0,0,2710
0,1,0,1,3,9,1,0,0,2711
0,0,1,1,3,9,1,0,0,2712
0,0,0,0,5,9,1,0,0,2713
3,0,0,0,0,11,1,0,0,2714
0,3,0,0,0,11,1,0,0,2715
1,1,1,0,0,11,1,0,0,2716
0,0,3,0,0,11,1,0,0,2717
1,1,0,1,0,11,1,0,0,2718
1,0,1,1,0,11,1,0,0,2719
0,1,1,1,0,11,1,0,0,2720
0,0,0,3,0,11,1,0,0,2721
1,1,0,0,1,11,1,0,0,2722
1,0,1,0,1,11,1,0,0,2723
0,1,1,0,1,11,1,0,0,2724
1,0,0,1,1,11,1,0,0,2725
0,1,0,1,1,11,1,0,0,2726
0,0,1,1,1,11,1,0,0,2727
0,0,0,0,3,11,1,0,0,2728
1,0,0,0,0,13,1,0,0,2729
0,1,0,0,0,13,1,0,0,2730
0,0,1,0,0,13,1,0,0,2731
0,0,0,1,0,13,1,0,0,2732
0,0,0,0,1,13,1,0,0,2733
11,1,0,0,0,0,3,0,0,2734
9,3,0,0,0,0,3,0,0,2735
7,5,0,0,0,0,3,0,0,2736
5,7,0,0,0,0,3,0,0,2737
3,9,0,0,0,0,3,0,0,2738
1,11,0,0,0,0,3,0,0,2739
11,0,1,0,0,0,3,0,0,2740
0,11,1,0,0,0,3,0,0,2741
9,0,3,0,0,0,3,0,0,2742
0,9,3,0,0,0,3,0,0,2743
7,0,5,0,0,0,3,0,0,2744
0,7,5,0,0,0,3,0,0,2745
5,0,7,0,0,0,3,0,0,2746
0,5,7,0,0,0,3,0,0,2747
3,0,9,0,0,0,3,0,0,2748
0,3,9,0,0,0,3,0,0,2749
1,0,11,0,0,0,3,0,0,2750
0,1,11,0,0,0,3,0,0,2751
11,0,0,1,0,0,3,0,0,2752
0,11,0,1,0,0,3,0,0,2753
9,1,1,1,0,0,3,0,0,2754
7,3,1,1,0,0,3,0,0,2755
5,5,1,1,0,0,3,0,0,2756
3,7,1,1,0,0,3,0,0,2757
1,9,1,1,0,0,3,0,0,2758
7,1,3,1,0,0,3,0,0,2759
5,3,3,1,0,0,3,0,0,2760
3,5,3,1,0,0,3,0,0,2761
1,7,3,1,0,0,3,0,0,2762
5,1,5,1,0,0,3,0,0,2763
3,3,5,1,0,0,3,0,0,2764
1,5,5,1,0,0,3,0,0,2765
3,1,7,1,0,0,3,0,0,2766
1,3,7,1,0,0,3,0,0,2767
1,1,9,1,0,0,3,0,0,2768
0,0,11,1,0,0,3,0,0,2769
9,0,0,3,0,0,3,0,0,2770
0,9,0,3,0,0,3,0,0,2771
7,1,1,3,0,0,3,0,0,2772
5,3,1,3,0,0,3,0,0,2773
3,5,1,3,0,0,3,0,0,2774
1,7,1,3,0,0,3,0,0,2775
5,1,3,3,0,0,3,0,0,2776
3,3,3,3,0,0,3,0,0,2777
1,5,3,3,0,0,3,0,0,2778
3,1,5,3,0,0,3,0,0,2779
1,3,5,3,0,0,3,0,0,2780
1,1,7,3,0,0,3,0,0,2781
0,0,9,3,0,0,3,0,0,2782
7,0,0,5,0,0,3,0,0,2783
0,7,0,5,0,0,3,0,0,2784
5,1,1,5,0,0,3,0,0,2785
3,3,1,5,0,0,3,0,0,2786
1,5,1,5,0,0,3,0,0,2787
3,1,3,5,0,0,3,0,0,2788
1,3,3,5,0,0,3,0,0,2789
1,1,5,5,0,0,3,0,0,2790
0,0,7,5,0,0,3,0,0,2791
5,0,0,7,0,0,3,0,0,2792
0,5,0,7,0,0,3,0,0,2793
3,1,1,7,0,0,3,0,0,2794
1,3,1,7,0,0,3,0,0,2795
1,1,3,7,0,0,3,0,0,2796
0,0,5,7,0,0,3,0,0,2797
3,0,0,9,0,0,3,0,0,2798
0,3,0,9,0,0,3,0,0,2799
1,1,1,9,0,0,3,0,0,2800
0,0,3,9,0,0,3,0,0,2801
1,0,0,11,0,0,3,0,0,2802
0,1,0,11,0,0,3,0,0,2803
0,0,1,11,0,0,3,0,0,2804
11,0,0,0,1,0,3,0,0,2805
0,11,0,0,1,0,3,0,0,2806
9,1,1,0,1,0,3,0,0,2807
7,3,1,0,1,0,3,0,0,2808
5,5,1,0,1,0,3,0,0,2809
3,7,1,0,1,0,3,0,0,2810
1,9,1,0,1,0,3,0,0,2811
7,1,3,0,1,0,3,0,0,2812
5,3,3,0,1,0,3,0,0,2813
3,5,3,0,1,0,3,0,0,2814
1,7,3,0,1,0,3,0,0,2815
5,1,5,0,1,0,3,0,0,2816
3,3,5,0,1,0,3,0,0,2817
1,5,5,0,1,0,3,0,0,2818
3,1,7,0,1,0,3,0,0,2819
1,3,7,0,1,0,3,0,0,2820
1,1,9,0,1,0,3,0,0,2821
0,0,11,0,1,0,3,0,0,2822
9,1,0,1,1,0,3,0,0,2823
7,3,0,1,1,0,3,0,0,2824
5,5,0,1,1,0,3,0,0,2825
3,7,0,1,1,0,3,0,0,2826
1,9,0,1,1,0,3,0,0,2827
9,0,1,1,1,0,3,0,0,2828
0,9,1,1,1,0,3,0,0,2829
7,0,3,1,1,0,3,0,0,2830
0,7,3,1,1,0,3,0,0,2831
5,0,5,1,1,0,3,0,0,2832
0,5,5,1,1,0,3,0,0,2833
3,0,7,1,1,0,3,0,0,2834
0,3,7,1,1,0,3,0,0,2835
1,0,9,1,1,0,3,0,0,2836
0,1,9,1,1,0,3,0,0,2837
7,1,0,3,1,0,3,0,0,2838
5,3,0,3,1,0,3,0,0,2839
3,5,0,3,1,0,3,0,0,2840
1,7,0,3,1,0,3,0,0,2841
7,0,1,3,1,0,3,0,0,2842
0,7,1,3,1,0,3,0,0,2843
5,0,3,3,1,0,3,0,0,2844
0,5,3,3,1,0,3,0,0,2845
3,0,5,3,1,0,3,0,0,2846
0,3,5,3,1,0,3,0,0,2847
1,0,7,3,1,0,3,0,0,2848
0,1,7,3,1,0,3,0,0,2849
5,1,0,5,1,0,3,0,0,2850
3,3,0,5,1,0,3,0,0,2851
1,5,0,5,1,0,3,0,0,2852
5,0,1,5,1,0,3,0,0,2853
0,5,1,5,1,0,3,0,0,2854
3,0,3,5,1,0,3,0,0,2855
0,3,3,5,1,0,3,0,0,2856
1,0,5,5,1,0,3,0,0,2857
0,1,5,5,1,0,3,0,0,2858
3,1,0,7,1,0,3,0,0,2859
1,3,0,7,1,0,3,0,0,2860
3,0,1,7,1,0,3,0,0,2861
0,3,1,7,1,0,3,0,0,2862
1,0,3,7,1,0,3,0,0,2863
0,1,3,7,1,0,3,0,0,2864
1,1,0,9,1,0,3,0,0,2865
1,0,1,9,1,0,3,0,0,2866
0,1,1,9,1,0,3,0,0,2867
0,0,0,11,1,0,3,0,0,2868
9,0,0,0,3,0,3,0,0,2869
0,9,0,0,3,0,3,0,0,2870
7,1,1,0,3,0,3,0,0,2871
5,3,1,0,3,0,3,0,0,2872
3,5,1,0,3,0,3,0,0,2873
1,7,1,0,3,0,3,0,0,2874
5,1,3,0,3,0,3,0,0,2875
3,3,3,0,3,0,3,0,0,2876
1,5,3,0,3,0,3,0,0,2877
3,1,5,0,3,0,3,0,0,2878
1,3,5,0,3,0,3,0,0,2879
1,1,7,0,3,0,3,0,0,2880
0,0,9,0,3,0,3,0,0,2881
7,1,0,1,3,0,3,0,0,2882
5,3,0,1,3,0,3,0,0,2883
3,5,0,1,3,0,3,0,0,2884
1,7,0,1,3,0,3,0,0,2885
7,0,1,1,3,0,3,0,0,2886
0,7,1,1,3,0,3,0,0,2887
5,0,3,1,3,0,3,0,0,2888
0,5,3,1,3,0,3,0,0,2889
3,0,5,1,3,0,3,0,0,2890
0,3,5,1,3,0,3,0,0,2891
1,0,7,1,3,0,3,0,0,2892
0,1,7,1,3,0,3,0,0,2893
5,1,0,3,3,0,3,0,0,2894
3,3,0,3,3,0,3,0,0,2895
1,5,0,3,3,0,3,0,0,2896
5,0,1,3,3,0,3,0,0,2897
0,5,1,3,3,0,3,0,0,2898
3,0,3,3,3,0,3,0,0,2899
0,3,3,3,3,0,3,0,0,2900
1,0,5,3,3,0,3,0,0,2901
0,1,5,3,3,0,3,0,0,2902
3,1,0,5,3,0,3,0,0,2903
1,3,0,5,3,0,3,0,0,2904
3,0,1,5,3,0,3,0,0,2905
0,3,1,5,3,0,3,0,0,2906
1,0,3,5,3,0,3,0,0,2907
0,1,3,5,3,0,3,0,0,2908
1,1,0,7,3,0,3,0,0,2909
1,0,1,7,3,0,3,0,0,2910
0,1,1,7,3,0,3,0,0,2911
0,0,0,9,3,0,3,0,0,2912
7,0,0,0,5,0,3,0,0,2913
0,7,0,0,5,0,3,0,0,2914
5,1,1,0,5,0,3,0,0,2915
3,3,1,0,5,0,3,0,0,2916
1,5,1,0,5,0,3,0,0,2917
3,1,3,0,5,0,3,0,0,2918
1,3,3,0,5,0,3,0,0,2919
1,1,5,0,5,0,3,0,0,2920
0,0,7,0,5,0,3,0,0,2921
5,1,0,1,5,0,3,0,0,2922
3,3,0,1,5,0,3,0,0,2923
1,5,0,1,5,0,3,0,0,2924
5,0,1,1,5,0,3,0,0,2925
0,5,1,1,5,0,3,0,0,2926
3,0,3,1,5,0,3,0,0,2927
0,3,3,1,5,0,3,0,0,2928
1,0,5,1,5,0,3,0,0,2929
0,1,5,1,5,0,3,0,0,2930
3,1,0,3,5,0,3,0,0,2931
1,3,0,3,5,0,3,0,0,2932
3,0,1,3,5,0,3,0,0,2933
0,3,1,3,5,0,3,0,0,2934
1,0,3,3,5,0,3,0,0,2935
0,1,3,3,5,0,3,0,0,2936
1,1,0,5,5,0,3,0,0,2937
1,0,1,5,5,0,3,0,0,2938
0,1,1,5,5,0,3,0,0,2939
0,0,0,7,5,0,3,0,0,2940
5,0,0,0,7,0,3,0,0,2941
0,5,0,0,7,0,3,0,0,2942
3,1,1,0,7,0,3,0,0,2943
1,3,1,0,7,0,3,0,0,2944
1,1,3,0,7,0,3,0,0,2945
0,0,5,0,7,0,3,0,0,2946
3,1,0,1,7,0,3,0,0,2947
1,3,0,1,7,0,3,0,0,2948
3,0,1,1,7,0,3,0,0,2949
0,3,1,1,7,0,3,0,0,2950
1,0,3,1,7,0,3,0,0,2951
0,1,3,1,7,0,3,0,0,2952
1,1,0,3,7,0,3,0,0,2953
1,0,1,3,7,0,3,0,0,2954
0,1,1,3,7,0,3,0,0,2955
0,0,0,5,7,0,3,0,0,2956
3,0,0,0,9,0,3,0,0,2957
0,3,0,0,9,0,3,0,0,2958
1,1,1,0,9,0,3,0,0,2959
0,0,3,0,9,0,3,0,0,2960
1,1,0,1,9,0,3,0,0,2961
1,0,1,1,9,0,3,0,0,2962
0,1,1,1,9,0,3,0,0,2963
0,0,0,3,9,0,3,0,0,2964
1,0,0,0,11,0,3,0,0,2965
0,1,0,0,11,0,3,0,0,2966
0,0,1,0,11,0,3,0,0,2967
0,0,0,1,11,0,3,0,0,2968
11,0,0,0,0,1,3,0,0,2969
0,11,0,0,0,1,3,0,0,2970
9,1,1,0,0,1,3,0,0,2971
7,3,1,0,0,1,3,0,0,2972
5,5,1,0,0,1,3,0,0,2973
3,7,1,0,0,1,3,0,0,2974
1,9,1,0,0,1,3,0,0,2975
7,1,3,0,0,1,3,0,0,2976
5,3,3,0,0,1,3,0,0,2977
3,5,3,0,0,1,3,0,0,2978
1,7,3,0,0,1,3,0,0,2979
5,1,5,0,0,1,3,0,0,2980
3,3,5,0,0,1,3,0,0,2981
1,5,5,0,0,1,3,0,0,2982
3,1,7,0,0,1,3,0,0,2983
1,3,7,0,0,1,3,0,0,2984
1,1,9,0,0,1,3,0,0,2985
0,0,11,0,0,1,3,0,0,2986
9,1,0,1,0,1,3,0,0,2987
7,3,0,1,0,1,3,0,0,2988
5,5,0,1,0,1,3,0,0,2989
3,7,0,1,0,1,3,0,0,2990
1,9,0,1,0,1,3,0,0,2991
9,0,1,1,0,1,3,0,0,2992
0,9,1,1,0,1,3,0,0,2993
7,0,3,1,0,1,3,0,0,2994
0,7,3,1,0,1,3,0,0,2995
5,0,5,1,0,1,3,0,0,2996
0,5,5,1,0,1,3,0,0,2997
3,0,7,1,0,1,3,0,0,2998
0,3,7,1,0,1,3,0,0,2999
1,0,9,1,0,1,3,0,0,3000
0,1,9,1,0,1,3,0,0,3001
7,1,0,3,0,1,3,0,0,3002
5,3,0,3,0,1,3,0,0,3003
3,5,0,3,0,1,3,0,0,3004
1,7,0,3,0,1,3,0,0,3005
7,0,1,3,0,1,3,0,0,3006
0,7,1,3,0,1,3,0,0,3007
5,0,3,3,0,1,3,0,0,3008
0,5,3,3,0,1,3,0,0,3009
3,0,5,3,0,1,3,0,0,3010
0,3,5,3,0,1,3,0,0,3011
1,0,7,3,0,1,3,0,0,3012
0,1,7,3,0,1,3,0,0,3013
5,1,0,5,0,1,3,0,0,3014
3,3,0,5,0,1,3,0,0,3015
1,5,0,5,0,1,3,0,0,3016
5,0,1,5,0,1,3,0,0,3017
0,5,1,5,0,1,3,0,0,3018
3,0,3,5,0,1,3,0,0,3019
0,3,3,5,0,1,3,0,0,3020
1,0,5,5,0,1,3,0,0,3021
0,1,5,5,0,1,3,0,0,3022
3,1,0,7,0,1,3,0,0,3023
1,3,0,7,0,1,3,0,0,3024
3,0,1,7,0,1,3,0,0,3025
0,3,1,7,0,1,3,0,0,3026
1,0,3,7,0,1,3,0,0,3027
0,1,3,7,0,1,3,0,0,3028
1,1,0,9,0,1,3,0,0,3029
1,0,1,9,0,1,3,0,0,3030
0,1,1,9,0,1,3,0,0,3031
0,0,0,11,0,1,3,0,0,3032
9,1,0,0,1,1,3,0,0,3033
7,3,0,0,1,1,3,0,0,3034
5,5,0,0,1,1,3,0,0,3035
3,7,0,0,1,1,3,0,0,3036
1,9,0,0,1,1,3,0,0,3037
9,0,1,0,1,1,3,0,0,3038
0,9,1,0,1,1,3,0,0,3039
7,0,3,0,1,1,3,0,0,3040
0,7,3,0,1,1,3,0,0,3041
5,0,5,0,1,1,3,0,0,3042
0,5,5,0,1,1,3,0,0,3043
3,0,7,0,1,1,3,0,0,3044
0,3,7,0,1,1,3,0,0,3045
1,0,9,0,1,1,3,0,0,3046
0,1,9,0,1,1,3,0,0,3047
9,0,0,1,1,1,3,0,0,3048
0,9,0,1,1,1,3,0,0,3049
7,1,1,1,1,1,3,0,0,3050
5,3,1,1,1,1,3,0,0,3051
3,5,1,1,1,1,3,0,0,3052
1,7,1,1,1,1,3,0,0,3053
5,1,3,1,1,1,3,0,0,3054
3,3,3,1,1,1,3,0,0,3055
1,5,3,1,1,1,3,0,0,3056
3,1,5,1,1,1,3,0,0,3057
1,3,5,1,1,1,3,0,0,3058
1,1,7,1,1,1,3,0,0,3059
0,0,9,1,1,1,3,0,0,3060
7,0,0,3,1,1,3,0,0,3061
0,7,0,3,1,1,3,0,0,3062
5,1,1,3,1,1,3,0,0,3063
3,3,1,3,1,1,3,0,0,3064
1,5,1,3,1,1,3,0,0,3065
3,1,3,3,1,1,3,0,0,3066
1,3,3,3,1,1,3,0,0,3067
1,1,5,3,1,1,3,0,0,3068
0,0,7,3,1,1,3,0,0,3069
5,0,0,5,1,1,3,0,0,3070
0,5,0,5,1,1,3,0,0,3071
3,1,1,5,1,1,3,0,0,3072
1,3,1,5,1,1,3,0,0,3073
1,1,3,5,1,1,3,0,0,3074
0,0,5,5,1,1,3,0,0,3075
3,0,0,7,1,1,3,0,0,3076
0,3,0,7,1,1,3,0,0,3077
1,1,1,7,1,1,3,0,0,3078
0,0,3,7,1,1,3,0,0,3079
1,0,0,9,1,1,3,0,0,3080
0,1,0,9,1,1,3,0,0,3081
0,0,1,9,1,1,3,0,0,3082
7,1,0,0,3,1,3,0,0,3083
5,3,0,0,3,1,3,0,0,3084
3,5,0,0,3,1,3,0,0,3085
1,7,0,0,3,1,3,0,0,3086
7,0,1,0,3,1,3,0,0,3087
0,7,1,0,3,1,3,0,0,3088
5,0,3,0,3,1,3,0,0,3089
0,5,3,0,3,1,3,0,0,3090
3,0,5,0,3,1,3,0,0,3091
0,3,5,0,3,1,3,0,0,3092
1,0,7,0,3,1,3,0,0,3093
0,1,7,0,3,1,3,0,0,3094
7,0,0,1,3,1,3,0,0,3095
0,7,0,1,3,1,3,0,0,3096
5,1,1,1,3,1,3,0,0,3097
3,3,1,1,3,1,3,0,0,3098
1,5,1,1,3,1,3,0,0,3099
3,1,3,1,3,1,3,0,0,3100
1,3,3,1,3,1,3,0,0,3101
1,1,5,1,3,1,3,0,0,3102
0,0,7,1,3,1,3,0,0,3103
5,0,0,3,3,1,3,0,0,3104
0,5,0,3,3,1,3,0,0,3105
3,1,1,3,3,1,3,0,0,3106
1,3,1,3,3,1,3,0,0,3107
1,1,3,3,3,1,3,0,0,3108
0,0,5,3,3,1,3,0,0,3109
3,0,0,5,3,1,3,0,0,3110
0,3,0,5,3,1,3,0,0,3111
1,1,1,5,3,1,3,0,0,3112
0,0,3,5,3,1,3,0,0,3113
1,0,0,7,3,1,3,0,0,3114
0,1,0,7,3,1,3,0,0,3115
0,0,1,7,3,1,3,0,0,3116
5,1,0,0,5,1,3,0,0,3117
3,3,0,0,5,1,3,0,0,3118
1,5,0,0,5,1,3,0,0,3119
5,0,1,0,5,1,3,0,0,3120
0,5,1,0,5,1,3,0,0,3121
3,0,3,0,5,1,3,0,0,3122
0,3,3,0,5,1,3,0,0,3123
1,0,5,0,5,1,3,0,0,3124
0,1,5,0,5,1,3,0,0,3125
5,0,0,1,5,1,3,0,0,3126
0,5,0,1,5,1,3,0,0,3127
3,1,1,1,5,1,3,0,0,3128
1,3,1,1,5,1,3,0,0,3129
1,1,3,1,5,1,3,0,0,3130
0,0,5,1,5,1,3,0,0,3131
3,0,0,3,5,1,3,0,0,3132
0,3,0,3,5,1,3,0,0,3133
1,1,1,3,5,1,3,0,0,3134
0,0,3,3,5,1,3,0,0,3135
1,0,0,5,5,1,3,0,0,3136
0,1,0,5,5,1,3,0,0,3137
0,0,1,5,5,1,3,0,0,3138
3,1,0,0,7,1,3,0,0,3139
1,3,0,0,7,1,3,0,0,3140
3,0,1,0,7,1,3,0,0,3141
0,3,1,0,7,1,3,0,0,3142
1,0,3,0,7,1,3,0,0,3143
0,1,3,0,7,1,3,0,0,3144
3,0,0,1,7,1,3,0,0,3145
0,3,0,1,7,1,3,0,0,3146
1,1,1,1,7,1,3,0,0,3147
0,0,3,1,7,1,3,0,0,3148
1,0,0,3,7,1,3,0,0,3149
0,1,0,3,7,1,3,0,0,3150
0,0,1,3,7,1,3,0,0,3151
1,1,0,0,9,1,3,0,0,3152
1,0,1,0,9,1,3,0,0,3153
0,1,1,0,9,1,3,0,0,3154
1,0,0,1,9,1,3,0,0,3155
0,1,0,1,9,1,3,0,0,3156
0,0,1,1,9,1,3,0,0,3157
0,0,0,0,11,1,3,0,0,3158
9,0,0,0,0,3,3,0,0,3159
0,9,0,0,0,3,3,0,0,3160
7,1,1,0,0,3,3,0,0,3161
5,3,1,0,0,3,3,0,0,3162
3,5,1,0,0,3,3,0,0,3163
1,7,1,0,0,3,3,0,0,3164
5,1,3,0,0,3,3,0,0,3165
3,3,3,0,0,3,3,0,0,3166
1,5,3,0,0,3,3,0,0,3167
3,1,5,0,0,3,3,0,0,3168
1,3,5,0,0,3,3,0,0,3169
1,1,7,0,0,3,3,0,0,3170
0,0,9,0,0,3,3,0,0,3171
7,1,0,1,0,3,3,0,0,3172
5,3,0,1,0,3,3,0,0,3173
3,5,0,1,0,3,3,0,0,3174
1,7,0,1,0,3,3,0,0,3175
7,0,1,1,0,3,3,0,0,3176
0,7,1,1,0,3,3,0,0,3177
5,0,3,1,0,3,3,0,0,3178
0,5,3,1,0,3,3,0,0,3179
3,0,5,1,0,3,3,0,0,3180
0,3,5,1,0,3,3,0,0,3181
1,0,7,1,0,3,3,0,0,3182
0,1,7,1,0,3,3,0,0,3183
5,1,0,3,0,3,3,0,0,3184
3,3,0,3,0,3,3,0,0,3185
1,5,0,3,0,3,3,0,0,3186
5,0,1,3,0,3,3,0,0,3187
0,5,1,3,0,3,3,0,0,3188
3,0,3,3,0,3,3,0,0,3189
0,3,3,3,0,3,3,0,0,3190
1,0,5,3,0,3,3,0,0,3191
0,1,5,3,0,3,3,0,0,3192
3,1,0,5,0,3,3,0,0,3193
1,3,0,5,0,3,3,0,0,3194
3,0,1,5,0,3,3,0,0,3195
0,3,1,5,0,3,3,0,0,3196
1,0,3,5,0,3,3,0,0,3197
0,1,3,5,0,3,3,0,0,3198
1,1,0,7,0,3,3,0,0,3199
1,0,1,7,0,3,3,0,0,3200
0,1,1,7,0,3,3,0,0,3201
0,0,0,9,0,3,3,0,0,3202
7,1,0,0,1,3,3,0,0,3203
5,3,0,0,1,3,3,0,0,3204
3,5,0,0,1,3,3,0,0,3205
1,7,0,0,1,3,3,0,0,3206
7,0,1,0,1,3,3,0,0,3207
0,7,1,0,1,3,3,0,0,3208
5,0,3,0,1,3,3,0,0,3209
0,5,3,0,1,3,3,0,0,3210
3,0,5,0,1,3,3,0,0,3211
0,3,5,0,1,3,3,0,0,3212
1,0,7,0,1,3,3,0,0,3213
0,1,7,0,1,3,3,0,0,3214
7,0,0,1,1,3,3,0,0,3215
0,7,0,1,1,3,3,0,0,3216
5,1,1,1,1,3,3,0,0,3217
3,3,1,1,1,3,3,0,0,3218
1,5,1,1,1,3,3,0,0,3219
3,1,3,1,1,3,3,0,0,3220
1,3,3,1,1,3,3,0,0,3221
1,1,5,1,1,3,3,0,0,3222
0,0,7,1,1,3,3,0,0,3223
5,0,0,3,1,3,3,0,0,3224
0,5,0,3,1,3,3,0,0,3225
3,1,1,3,1,3,3,0,0,3226
1,3,1,3,1,3,3,0,0,3227
1,1,3,3,1,3,3,0,0,3228
0,0,5,3,1,3,3,0,0,3229
3,0,0,5,1,3,3,0,0,3230
0,3,0,5,1,3,3,0,0,3231
1,1,1,5,1,3,3,0,0,3232
0,0,3,5,1,3,3,0,0,3233
1,0,0,7,1,3,3,0,0,3234
0,1,0,7,1,3,3,0,0,3235
0,0,1,7,1,3,3,0,0,3236
5,1,0,0,3,3,3,0,0,3237
3,3,0,0,3,3,3,0,0,3238
1,5,0,0,3,3,3,0,0,3239
5,0,1,0,3,3,3,0,0,3240
0,5,1,0,3,3,3,0,0,3241
3,0,3,0,3,3,3,0,0,3242
0,3,3,0,3,3,3,0,0,3243
1,0,5,0,3,3,3,0,0,3244
0,1,5,0,3,3,3,0,0,3245
5,0,0,1,3,3,3,0,0,3246
0,5,0,1,3,3,3,0,0,3247
3,1,1,1,3,3,3,0,0,3248
1,3,1,1,3,3,3,0,0,3249
1,1,3,1,3,3,3,0,0,3250
0,0,5,1,3,3,3,0,0,3251
3,0,0,3,3,3,3,0,0,3252
0,3,0,3,3,3,3,0,0,3253
1,1,1,3,3,3,3,0,0,3254
0,0,3,3,3,3,3,0,0,3255
1,0,0,5,3,3,3,0,0,3256
0,0,1,5,3,3,3,0,0,3257
3,1,0,0,5,3,3,0,0,3258
1,3,0,0,5,3,3,0,0,3259
3,0,1,0,5,3,3,0,0,3260
0,3,1,0,5,3,3,0,0,3261
1,0,3,0,5,3,3,0,0,3262
0,1,3,0,5,3,3,0,0,3263
3,0,0,1,5,3,3,0,0,3264
0,3,0,1,5,3,3,0,0,3265
1,1,1,1,5,3,3,0,0,3266
0,0,3,1,5,3,3,0,0,3267
1,0,0,3,5,3,3,0,0,3268
0,1,0,3,5,3,3,0,0,3269
0,0,1,3,5,3,3,0,0,3270
1,1,0,0,7,3,3,0,0,3271
1,0,1,0,7,3,3,0,0,3272
0,1,1,0,7,3,3,0,0,3273
1,0,0,1,7,3,3,0,0,3274
0,1,0,1,7,3,3,0,0,3275
0,0,1,1,7,3,3,0,0,3276
0,0,0,0,9,3,3,0,0,3277
7,0,0,0,0,5,3,0,0,3278
0,7,0,0,0,5,3,0,0,3279
5,1,1,0,0,5,3,0,0,3280
3,3,1,0,0,5,3,0,0,3281
1,5,1,0,0,5,3,0,0,3282
3,1,3,0,0,5,3,0,0,3283
1,3,3,0,0,5,3,0,0,3284
1,1,5,0,0,5,3,0,0,3285
0,0,7,0,0,5,3,0,0,3286
5,1,0,1,0,5,3,0,0,3287
3,3,0,1,0,5,3,0,0,3288
1,5,0,1,0,5,3,0,0,3289
5,0,1,1,0,5,3,0,0,3290
0,5,1,1,0,5,3,0,0,3291
3,0,3,1,0,5,3,0,0,3292
0,3,3,1,0,5,3,0,0,3293
1,0,5,1,0,5,3,0,0,3294
0,1,5,1,0,5,3,0,0,3295
3,1,0,3,0,5,3,0,0,3296
1,3,0,3,0,5,3,0,0,3297
3,0,1,3,0,5,3,0,0,3298
0,3,1,3,0,5,3,0,0,3299
1,0,3,3,0,5,3,0,0,3300
0,1,3,3,0,5,3,0,0,3301
1,1,0,5,0,5,3,0,0,3302
1,0,1,5,0,5,3,0,0,3303
0,1,1,5,0,5,3,0,0,3304
0,0,0,7,0,5,3,0,0,3305
5,1,0,0,1,5,3,0,0,3306
3,3,0,0,1,5,3,0,0,3307
1,5,0,0,1,5,3,0,0,3308
5,0,1,0,1,5,3,0,0,3309
0,5,1,0,1,5,3,0,0,3310
3,0,3,0,1,5,3,0,0,3311
0,3,3,0,1,5,3,0,0,3312
1,0,5,0,1,5,3,0,0,3313
0,1,5,0,1,5,3,0,0,3314
5,0,0,1,1,5,3,0,0,3315
0,5,0,1,1,5,3,0,0,3316
3,1,1,1,1,5,3,0,0,3317
1,3,1,1,1,5,3,0,0,3318
1,1,3,1,1,5,3,0,0,3319
0,0,5,1,1,5,3,0,0,3320
3,0,0,3,1,5,3,0,0,3321
0,3,0,3,1,5,3,0,0,3322
1,1,1,3,1,5,3,0,0,3323
0,0,3,3,1,5,3,0,0,3324
1,0,0,5,1,5,3,0,0,3325
0,1,0,5,1,5,3,0,0,3326
0,0,1,5,1,5,3,0,0,3327
3,1,0,0,3,5,3,0,0,3328
1,3,0,0,3,5,3,0,0,3329
3,0,1,0,3,5,3,0,0,3330
0,3,1,0,3,5,3,0,0,3331
1,0,3,0,3,5,3,0,0,3332
0,1,3,0,3,5,3,0,0,3333
3,0,0,1,3,5,3,0,0,3334
0,3,0,1,3,5,3,0,0,3335
0,0,3,1,3,5,3,0,0,3336
1,0,0,3,3,5,3,0,0,3337
0,1,0,3,3,5,3,0,0,3338
0,0,1,3,3,5,3,0,0,3339
1,1,0,0,5,5,3,0,0,3340
1,0,1,0,5,5,3,0,0,3341
0,1,1,0,5,5,3,0,0,3342
1,0,0,1,5,5,3,0,0,3343
0,1,0,1,5,5,3,0,0,3344
0,0,1,1,5,5,3,0,0,3345
5,0,0,0,0,7,3,0,0,3346
0,5,0,0,0,7,3,0,0,3347
3,1,1,0,0,7,3,0,0,3348
1,3,1,0,0,7,3,0,0,3349
1,1,3,0,0,7,3,0,0,3350
0,0,5,0,0,7,3,0,0,3351
3,1,0,1,0,7,3,0,0,3352
1,3,0,1,0,7,3,0,0,3353
3,0,1,1,0,7,3,0,0,3354
0,3,1,1,0,7,3,0,0,3355
1,0,3,1,0,7,3,0,0,3356
0,1,3,1,0,7,3,0,0,3357
1,1,0,3,0,7,3,0,0,3358
